"Order ID","Order Date","Ship Date","Ship Mode",Region,"Postal Code","Customer ID",Sales,Quantity,Discount,Profit
US-2015-115238,4/30/2015,5/4/2015,"Standard Class",East,1841,JW-15220,281.16,22,0,89.2
CA-2017-132199,5/3/2017,5/8/2017,"Standard Class",East,19134,BO-11350,407.86,11,1.3,-126.83
CA-2016-163174,8/26/2016,8/30/2016,"Standard Class",South,30605,XP-21865,186.54,3,0,41.04
CA-2014-110555,4/11/2014,4/18/2014,"Standard Class",West,59405,MM-18055,410.1,15,0.2,124.95
CA-2017-147207,1/2/2017,1/4/2017,"Second Class",Central,79907,TS-21655,1322.75,12,1.5,-151.34
CA-2017-137631,4/28/2017,5/2/2017,"Standard Class",South,34741,JL-15235,751.98,2,0.2,84.6
CA-2017-157273,1/30/2017,2/2/2017,"First Class",West,98105,SZ-20035,604.77,4,0.2,60.48
CA-2014-109918,9/7/2014,9/12/2014,"Second Class",West,95051,LR-17035,83.92,5,0.2,31.47
CA-2016-118745,6/11/2016,6/16/2016,"Standard Class",West,90049,SV-20365,902.71,3,0.2,33.85
CA-2016-163972,10/17/2016,10/21/2016,"Standard Class",West,93727,MG-17890,120.67,2,0.15,21.29
CA-2014-165393,12/27/2014,12/30/2014,"First Class",Central,76106,NC-18415,4.98,1,0.8,-8.47
CA-2016-113726,11/24/2016,12/1/2016,"Standard Class",West,98105,SC-20680,82.26,3,0,33.73
CA-2016-152940,11/10/2016,11/13/2016,"First Class",West,94110,RO-19780,29.74,1,0,4.46
CA-2015-158701,1/5/2015,1/10/2015,"Standard Class",West,94110,JL-15175,143.52,12,0.2,41.14
CA-2017-156272,3/21/2017,3/27/2017,"Standard Class",South,33068,PW-19030,64.38,1,0.2,8.05
CA-2015-162964,11/12/2015,11/18/2015,"Standard Class",Central,77095,MF-18250,304.22,11,0.6,61.03
CA-2016-134544,3/17/2016,3/19/2016,"Second Class",West,94109,AC-10660,84.78,2,0.2,-20.14
CA-2016-163048,2/8/2016,2/15/2016,"Standard Class",Central,77036,MH-17440,241.5,4,0.3,0
CA-2016-145135,11/26/2016,11/28/2016,"First Class",East,6484,CD-12790,73.33,5,0,21.41
CA-2017-137582,9/4/2017,9/8/2017,"Standard Class",West,94601,CV-12805,11.81,3,0.2,4.13
CA-2015-149601,5/28/2015,6/3/2015,"Standard Class",East,6040,TB-21625,93.79,6,0,24.15
CA-2014-139423,11/1/2014,11/5/2014,"Standard Class",East,7050,DG-13300,76.12,2,0,22.07
CA-2016-102596,12/27/2016,12/30/2016,"First Class",East,44312,RD-19810,17.18,6,0.2,6.23
CA-2017-110625,12/23/2017,12/30/2017,"Standard Class",East,6810,JB-16045,27.46,2,0,9.89
CA-2016-142594,12/1/2016,12/6/2016,"Second Class",East,2038,EJ-14155,1517.05,14,0.3,335.36
CA-2014-152254,6/30/2014,6/30/2014,"Same Day",South,28403,BD-11620,310.69,7,0.2,108.74
US-2014-120236,9/3/2014,9/4/2014,"First Class",Central,77095,MR-17545,7.68,5,0.8,-11.52
CA-2017-120061,11/2/2017,11/7/2017,"Second Class",East,45503,SR-20425,155.37,2,0.3,-35.51
CA-2015-133837,4/13/2015,4/18/2015,"Standard Class",West,85301,TH-21100,10.74,1,0.2,0.81
CA-2015-110814,12/5/2015,12/9/2015,"Second Class",East,10009,BD-11635,419.73,10,0.3,102.35
CA-2016-154067,2/1/2016,2/7/2016,"Standard Class",West,90036,SM-20950,105.52,4,0,48.54
CA-2017-140480,7/8/2017,7/12/2017,"Standard Class",East,19711,HE-14800,469.66,23,0,127.41
CA-2015-134082,12/11/2015,12/17/2015,"Standard Class",West,92404,JK-15640,110.53,4,0.2,38.68
CA-2016-130820,11/15/2016,11/15/2016,"Same Day",South,27217,ON-18715,630.02,4,0.4,-199.51
CA-2016-159765,5/9/2016,5/12/2016,"Second Class",South,24153,TH-21100,27.86,7,0,9.19
CA-2017-132290,3/10/2017,3/14/2017,"Standard Class",Central,75217,MD-17350,933.41,4,0.3,-173.35
CA-2016-147109,12/17/2016,12/21/2016,"Standard Class",Central,76017,AH-10075,217.44,13,0.4,11.93
CA-2017-107265,4/6/2017,4/12/2017,"Standard Class",Central,52302,ML-17755,106.32,3,0,49.97
CA-2017-118199,5/9/2017,5/11/2017,"First Class",West,98105,LB-16795,805.99,15,0.2,226.07
CA-2017-150091,10/12/2017,10/16/2017,"Standard Class",East,8701,NP-18670,2258.28,15,0,160.42
CA-2016-137652,8/28/2016,8/30/2016,"First Class",East,45231,EB-13750,18.43,8,0.7,-12.29
CA-2017-167017,11/23/2017,11/25/2017,"First Class",Central,48066,DC-12850,4.36,2,0,0.17
US-2017-132220,11/12/2017,11/16/2017,"Standard Class",West,85281,DJ-13510,62.35,6,0.2,-10.91
CA-2016-118129,12/19/2016,12/21/2016,"Second Class",East,19601,CL-12565,303.92,5,0.2,-30.39
US-2014-113124,3/30/2014,4/5/2014,"Standard Class",Central,55124,NC-18340,129.3,2,0,6.46
CA-2017-155621,11/8/2017,11/13/2017,"Standard Class",East,21215,KN-16450,274.2,10,0,112.42
US-2014-127635,9/14/2014,9/18/2014,"Second Class",Central,78415,SC-20260,31.41,13,1.8,-19.63
CA-2015-151470,9/20/2015,9/26/2015,"Standard Class",West,89115,AM-10705,45.58,11,0.2,16.52
CA-2015-112823,12/10/2015,12/16/2015,"Standard Class",East,44105,RA-19945,25.49,2,0.2,4.46
CA-2014-108861,5/28/2014,6/1/2014,"Standard Class",West,98105,MM-17260,136.96,4,0.2,51.36
CA-2017-114370,3/14/2017,3/17/2017,"Second Class",Central,60623,BN-11470,49.62,2,0.2,4.96
CA-2017-145779,5/6/2017,5/10/2017,"Standard Class",West,85705,DB-13615,84.42,4,0.2,27.44
US-2016-155173,3/6/2016,3/10/2016,"Standard Class",East,19120,JB-16045,502.22,6,1.5,-86
CA-2017-125451,10/23/2017,10/24/2017,"First Class",East,2920,AH-10075,1169.98,22,0.6,-54.12
CA-2014-131387,4/28/2014,4/30/2014,"First Class",West,94122,AI-10855,1679.96,5,0.2,126
CA-2016-125087,4/18/2016,4/23/2016,"Standard Class",Central,77070,TH-21115,2027.19,12,1.1,-82.86
CA-2016-154081,5/22/2016,5/29/2016,"Standard Class",West,90049,JE-15610,222.38,2,0.2,22.24
US-2017-118556,5/28/2017,6/2/2017,"Second Class",Central,60653,TH-21235,110.43,6,1.1,-35.24
CA-2014-126200,8/25/2014,8/29/2014,"Standard Class",Central,77070,JE-15715,12.38,3,0.8,-19.81
CA-2014-146500,8/30/2014,9/4/2014,"Standard Class",East,6010,AT-10735,121.24,8,0,21.48
CA-2015-169537,9/3/2015,9/7/2015,"Second Class",Central,49423,JH-15820,7.5,2,0,3.6
CA-2014-100881,3/28/2014,4/1/2014,"Standard Class",West,87105,DR-12940,302.38,3,0.2,22.68
CA-2015-144043,5/10/2015,5/15/2015,"Standard Class",West,80027,AB-10165,46.69,4,0.2,-2.92
CA-2015-116512,4/9/2015,4/14/2015,"Standard Class",East,10024,MC-18100,17.94,3,0,3.05
CA-2015-101000,4/9/2015,4/14/2015,"Standard Class",East,6360,IG-15085,370.14,3,0,144.35
CA-2016-168557,9/19/2016,9/23/2016,"Standard Class",West,94122,FH-14275,8.93,2,0.2,3.12
US-2016-164196,11/11/2016,11/17/2016,"Standard Class",Central,46060,AS-10285,2678.94,6,0,241.1
US-2017-132031,4/23/2017,4/27/2017,"Standard Class",South,37042,PN-18775,513.5,10,0.8,-13.24
CA-2015-169733,10/22/2015,10/26/2015,"Second Class",South,33021,GM-14500,9.95,1,0.2,1
CA-2017-169404,4/9/2017,4/14/2017,"Standard Class",East,17403,NC-18625,103.48,6,0.9,-5.28
CA-2017-134880,10/27/2017,11/1/2017,"Standard Class",West,85204,TW-21025,44.78,1,0.2,16.23
CA-2015-145758,10/30/2015,10/30/2015,"Same Day",East,10024,BF-11020,1035.8,4,0,269.31
CA-2017-158736,12/18/2017,12/24/2017,"Standard Class",West,94110,TT-21460,5.76,2,0,1.67
US-2016-119270,3/12/2016,3/16/2016,"Standard Class",West,90036,SW-20245,19.98,2,0,8.99
CA-2014-109890,7/21/2014,7/27/2014,"Standard Class",Central,68104,PG-18820,35.98,2,0,10.07
CA-2016-138583,5/24/2016,5/28/2016,"Standard Class",East,19120,DP-13390,16.66,3,0.2,3.33
US-2017-118535,2/11/2017,2/15/2017,"Standard Class",East,10024,DJ-13510,20.7,2,0,9.94
CA-2016-126284,9/20/2016,9/24/2016,"Standard Class",Central,49505,EN-13780,83.7,5,0,41.01
CA-2017-142391,9/24/2017,9/24/2017,"Same Day",West,98115,PB-19150,199.8,10,0,71.93
CA-2017-124716,3/27/2017,3/31/2017,"Standard Class",West,93727,BD-11560,168.58,7,0,80.24
CA-2016-158841,2/2/2016,2/4/2016,"Second Class",South,22204,SE-20110,8805.04,20,0,2825.29
CA-2017-106824,7/7/2017,7/11/2017,"Standard Class",West,90049,AT-10735,5.94,3,0,0.12
CA-2015-109190,10/23/2015,10/28/2015,"Standard Class",Central,79424,CC-12685,546.79,12,1.2,172.15
CA-2016-143154,12/2/2016,12/8/2016,"Standard Class",West,80501,AS-10225,165.6,3,0.2,-6.21
CA-2014-169061,3/5/2014,3/8/2014,"Second Class",East,10701,AB-10150,705.56,16,0.2,261.19
CA-2015-102316,3/1/2015,3/3/2015,"Second Class",West,90045,DH-13075,200.74,5,0.4,-19.59
CA-2014-164903,2/20/2014,2/24/2014,"Standard Class",West,90049,SR-20740,12.96,2,0,6.22
CA-2016-109400,5/2/2016,5/6/2016,"Standard Class",Central,79109,NR-18550,366.74,4,0.3,-110.02
CA-2016-130400,3/8/2016,3/12/2016,"Standard Class",Central,75217,SJ-20125,36.82,14,1,-5.78
CA-2015-135853,12/11/2015,12/14/2015,"First Class",Central,48205,CA-12775,324.22,14,0,103.18
CA-2016-103359,12/22/2016,12/26/2016,"Standard Class",East,10035,LC-16885,25.58,2,0.2,8.95
CA-2016-144645,2/2/2016,2/8/2016,"Standard Class",Central,77041,NS-18640,73.78,2,0.6,-77.47
CA-2017-141614,6/5/2017,6/9/2017,"Standard Class",South,32839,NS-18640,20.74,4,0.2,7.26
CA-2015-122168,8/21/2015,8/26/2015,"Standard Class",South,41042,HG-14965,53.28,15,0,18.25
CA-2016-132899,4/7/2016,4/11/2016,"Standard Class",East,10009,SF-20200,3.64,2,0,0.98
CA-2017-149720,6/4/2017,6/7/2017,"Second Class",Central,75034,EM-14065,30.34,6,0.6,-17.44
CA-2017-118003,12/4/2017,12/10/2017,"Standard Class",East,7501,DO-13645,498.15,7,0,65.29
CA-2016-141887,1/11/2016,1/15/2016,"Standard Class",East,43229,MP-17470,54.99,14,0.2,8.94
US-2016-160206,4/1/2016,4/7/2016,"Standard Class",Central,53209,MY-18295,12.99,1,0,0.26
CA-2017-133074,9/21/2017,9/25/2017,"Standard Class",West,94109,DB-13615,55.86,7,0,27.93
CA-2017-161172,3/16/2017,3/16/2017,"Same Day",East,43229,SP-20920,315.04,15,1.7,44.22
CA-2017-137624,11/10/2017,11/17/2017,"Standard Class",West,90008,ME-17320,241.42,2,0.2,-36.21
CA-2016-156748,11/30/2016,12/6/2016,"Standard Class",Central,48227,BS-11755,900.59,12,0,66.27
CA-2015-169677,1/13/2015,1/15/2015,"Second Class",South,31907,KS-16300,9.82,2,0,4.81
US-2014-163146,5/16/2014,5/20/2014,"Standard Class",West,94122,CC-12475,56.4,3,0,3.38
CA-2015-157343,6/7/2015,6/11/2015,"Standard Class",East,19143,HD-14785,52.25,12,1.1,-2.13
CA-2017-147354,3/9/2017,3/13/2017,"Standard Class",West,90008,KB-16315,510.82,7,0.4,69.64
CA-2015-157287,12/22/2015,12/23/2015,"First Class",East,19140,HR-14830,456.19,9,0.5,1.68
CA-2014-137575,8/6/2014,8/11/2014,"Standard Class",East,10035,TB-21625,199.98,2,0,83.99
CA-2016-119074,3/27/2016,3/31/2016,"Standard Class",South,31907,DS-13180,92.7,7,0,35.83
CA-2015-149566,12/5/2015,12/10/2015,"Standard Class",West,90049,GB-14530,51.6,7,0,23.6
CA-2015-126186,9/11/2015,9/12/2015,"First Class",West,80013,GB-14530,24.64,4,0.2,4
CA-2015-121132,7/17/2015,7/24/2015,"Standard Class",Central,77041,VB-21745,20.7,7,0.4,5.46
CA-2014-140473,5/30/2014,6/3/2014,"Standard Class",Central,60623,MC-17425,719.98,3,0.2,135
US-2017-102904,11/13/2017,11/20/2017,"Standard Class",South,35601,CB-12025,239.92,8,0,23.99
CA-2016-102092,12/9/2016,12/11/2016,"First Class",South,22153,PM-18940,1056.86,7,0,158.53
CA-2015-117884,3/22/2015,3/22/2015,"Same Day",South,33317,DC-13285,598.35,16,0.4,55.75
CA-2016-132829,12/23/2016,12/26/2016,"Second Class",Central,77041,LA-16780,921.02,20,1.4,104.49
CA-2016-123540,4/2/2016,4/6/2016,"Second Class",Central,53209,DJ-13420,1454.9,5,0,378.27
US-2017-108315,4/30/2017,5/4/2017,"Standard Class",South,32771,MH-18115,225.55,9,0.9,-11.83
CA-2016-134110,11/17/2016,11/18/2016,"First Class",Central,75056,BG-11035,82.41,7,0.4,12.24
US-2016-136581,11/10/2016,11/12/2016,"First Class",East,45373,SV-20365,31.1,6,0.2,10.89
CA-2016-162390,12/6/2016,12/12/2016,"Standard Class",East,11550,DP-13105,1671.08,22,0.6,482.66
CA-2016-162222,4/3/2016,4/3/2016,"Same Day",Central,75081,SR-20740,10.27,3,0.2,3.21
CA-2014-121629,11/28/2014,12/2/2014,"Standard Class",Central,77041,BT-11680,998.85,5,0.4,-199.77
CA-2015-164623,10/20/2015,10/22/2015,"First Class",East,10035,MS-17770,24.56,2,0,11.54
CA-2014-159849,9/19/2014,9/19/2014,"Same Day",West,94110,JK-15640,5.67,3,0,0.11
CA-2017-101273,8/27/2017,8/30/2017,"Second Class",South,34952,ST-20530,14.34,4,0.2,0.9
CA-2017-106747,7/3/2017,7/4/2017,"First Class",East,3301,TS-21505,102.3,1,0,26.6
CA-2017-146164,12/22/2017,12/26/2017,"Standard Class",Central,55901,CM-12190,638.68,4,0,104.99
CA-2016-111605,12/27/2016,1/2/2017,"Standard Class",South,40214,JW-15955,2.61,1,0,1.2
CA-2014-130673,5/20/2014,5/22/2014,"Second Class",Central,78666,MC-17590,108.44,12,1.2,-19.34
CA-2014-104808,2/4/2014,2/8/2014,"Second Class",West,92025,MH-17440,17.25,2,0.2,6.04
US-2017-132927,12/9/2017,12/15/2017,"Standard Class",East,19134,RD-19720,11.09,7,0.7,-8.13
CA-2017-162015,7/11/2017,7/18/2017,"Standard Class",West,90049,KB-16240,1455.55,10,0,288.32
CA-2015-138492,5/15/2015,5/22/2015,"Standard Class",East,19140,FC-14335,51.97,2,0.2,-10.39
CA-2017-145338,1/29/2017,2/1/2017,"First Class",East,19120,BD-11770,4.77,2,0.2,0.48
CA-2017-126676,9/29/2017,10/1/2017,"First Class",East,11550,FH-14365,7.98,3,0,3.91
CA-2017-101700,4/23/2017,4/26/2017,"First Class",West,80634,SO-20335,30.35,5,0.4,10.36
CA-2017-159667,11/9/2017,11/13/2017,"Standard Class",South,32216,PM-19135,691.14,7,0.4,69.59
CA-2014-111934,5/5/2014,5/7/2014,"First Class",South,22204,GD-14590,47.32,3,0,22
US-2016-117387,10/27/2016,10/31/2016,"Standard Class",West,94122,PA-19060,67.14,4,0.2,25.18
CA-2014-141110,11/26/2014,12/1/2014,"Standard Class",West,93727,LS-17200,67.11,9,0.4,22.44
US-2014-133949,12/31/2014,12/31/2014,"Same Day",West,89502,JL-15175,475.94,7,0.2,59.49
US-2016-116365,1/3/2016,1/8/2016,"Standard Class",Central,78207,CA-12310,376.64,10,0.6,2.1
CA-2017-162936,8/18/2017,8/22/2017,"Standard Class",East,2740,CM-12160,23.18,2,0,7.65
CA-2014-151946,6/4/2014,6/9/2014,"Standard Class",East,10035,BT-11440,440.05,10,0.2,-12.37
CA-2017-123624,11/13/2017,11/17/2017,"Second Class",West,93030,SE-20110,82.95,5,0,29.03
CA-2016-146437,1/28/2016,2/1/2016,"Second Class",West,90036,HG-14965,39.68,2,0,10.32
CA-2016-138233,11/9/2016,11/14/2016,"Standard Class",West,94601,PF-19165,479.97,3,0,177.59
CA-2016-165918,9/10/2016,9/14/2016,"Standard Class",West,98026,BD-11770,143.24,10,0.4,61.96
CA-2017-117513,3/3/2017,3/8/2017,"Standard Class",West,90004,BT-11395,399.67,7,0.2,-14.99
CA-2017-132437,9/8/2017,9/13/2017,"Second Class",East,10024,EM-14095,65.12,4,0,16.93
CA-2017-104318,5/13/2017,5/18/2017,"Standard Class",South,37064,FH-14275,20.77,2,0.2,2.34
US-2016-114230,11/27/2016,12/1/2016,"Standard Class",West,85023,CM-12235,39.81,4,0.2,3.98
CA-2015-136147,11/13/2015,11/18/2015,"Standard Class",South,33178,FM-14380,233.06,11,0.9,-102.32
CA-2015-156118,12/8/2015,12/12/2015,"Standard Class",West,80906,HG-14965,15.7,3,0.2,5.1
CA-2015-164084,9/7/2015,9/12/2015,"Standard Class",East,10011,AG-10525,648.68,14,0.4,-82.73
CA-2016-107783,7/28/2016,7/29/2016,"First Class",East,18018,OT-18730,1556.69,14,1.4,-990.54
CA-2017-159793,8/25/2017,8/29/2017,"Standard Class",East,19140,SV-20365,130.98,2,0.5,-89.07
CA-2014-160094,4/30/2014,5/2/2014,"First Class",South,40214,JM-16195,1000.95,10,0,260.25
CA-2017-151281,4/27/2017,5/2/2017,"Standard Class",West,98105,HM-14980,139.58,7,0,39.08
CA-2017-118346,7/23/2017,7/24/2017,"First Class",Central,53142,PO-19180,399.95,5,0,143.98
CA-2014-129819,12/13/2014,12/15/2014,"Second Class",South,42420,KC-16675,12.39,3,0,5.82
US-2017-148551,1/12/2017,1/16/2017,"Standard Class",Central,75217,DB-13120,760.98,5,0.8,-1141.47
CA-2017-147767,12/2/2017,12/2/2017,"Same Day",West,85345,SV-20935,67.86,6,0.7,-45.24
CA-2015-108259,11/8/2015,11/15/2015,"Standard Class",South,28540,NS-18640,81.14,20,1.3,-14.38
CA-2016-113341,11/25/2016,11/29/2016,"Standard Class",West,90032,MH-17455,194.35,3,0.2,19.44
US-2015-131842,12/5/2015,12/8/2015,"First Class",South,37211,RR-19525,97.42,2,0.2,10.96
CA-2016-164574,7/29/2016,8/3/2016,"Standard Class",South,28205,RH-19555,732.16,8,0.9,6.34
CA-2014-142769,9/13/2014,9/13/2014,"Same Day",West,98103,RP-19390,561.73,21,0,201.55
CA-2016-168361,6/21/2016,6/25/2016,"Standard Class",Central,60623,KB-16600,0.84,1,0.8,-1.34
CA-2016-153185,9/3/2016,9/8/2016,"Standard Class",East,45231,MH-17620,30.96,6,0.2,11.22
CA-2017-124765,11/25/2017,11/30/2017,"Standard Class",South,33311,HZ-14950,723.92,5,0.2,-81.44
CA-2015-131856,5/12/2015,5/17/2015,"Standard Class",Central,77041,JG-15160,769.02,17,1,95.3
CA-2017-126634,3/30/2017,4/1/2017,"Second Class",West,90712,AB-10165,94.2,5,0,39.56
CA-2016-118500,11/17/2016,11/18/2016,"First Class",West,94122,HJ-14875,49.5,5,0,13.36
CA-2016-163951,12/30/2016,1/2/2017,"First Class",East,19140,CJ-11875,16.52,5,0.2,1.65
CA-2016-149916,12/22/2016,12/24/2016,"Second Class",West,98115,ED-13885,66.92,5,0.4,23.13
CA-2015-158918,12/20/2015,12/25/2015,"Second Class",West,90036,AI-10855,17.12,4,0,7.7
US-2014-159611,12/27/2014,1/1/2015,"Second Class",East,44105,KB-16315,300.51,5,0.4,-43.34
CA-2017-163265,2/16/2017,2/21/2017,"Standard Class",Central,62521,JS-16030,705,15,1.5,-10.71
CA-2017-141705,10/24/2017,10/26/2017,"First Class",Central,76063,PO-18850,517.4,5,0.3,-81.31
CA-2016-112739,9/2/2016,9/7/2016,"Second Class",Central,77070,RD-19810,168.17,13,1,20.56
CA-2016-143805,12/1/2016,12/3/2016,"Second Class",South,23223,JD-15895,2145.25,12,0,706.3
CA-2014-133634,11/5/2014,11/10/2014,"Standard Class",South,22204,SR-20740,47.79,3,0,16.25
CA-2017-101665,11/25/2017,12/1/2017,"Standard Class",West,94122,TZ-21580,5.16,2,0,1.34
CA-2016-155446,12/16/2016,12/23/2016,"Standard Class",West,92024,TN-21040,21.21,7,0,4.45
CA-2017-137323,11/14/2017,11/18/2017,"Second Class",East,13601,PW-19030,96.36,6,0,25.05
CA-2016-144015,6/26/2016,6/26/2016,"Same Day",West,90036,AH-10075,262.1,9,0,26.15
CA-2014-101427,12/26/2014,12/30/2014,"Standard Class",East,19140,AY-10555,8.02,3,0.2,1.1
CA-2016-136770,8/14/2016,8/18/2016,"Standard Class",East,44312,SP-20650,787.04,9,1,-56.76
CA-2016-118311,10/24/2016,10/28/2016,"Standard Class",West,94110,ED-13885,450,5,0,162
US-2014-112795,8/23/2014,8/28/2014,"Second Class",Central,49505,CR-12625,19.44,3,0,9.53
CA-2017-127096,9/15/2017,9/17/2017,"Second Class",West,94109,CS-12400,300.9,1,0.2,11.28
CA-2017-119284,6/15/2017,6/20/2017,"Standard Class",South,37211,TS-21205,2942.78,31,1.6,286.36
CA-2015-133494,3/1/2015,3/5/2015,"Standard Class",East,19120,RP-19390,3.55,2,0.2,0.44
CA-2016-111318,7/23/2016,7/26/2016,"First Class",Central,77041,IL-15100,115.14,8,0.2,11.51
US-2014-132745,10/1/2014,10/5/2014,"Standard Class",West,89502,NF-18475,4.71,1,0,0
CA-2014-146815,9/8/2014,9/13/2014,"Standard Class",East,10009,PP-18955,176.28,4,0.1,15.13
CA-2014-119144,11/16/2014,11/18/2014,"First Class",West,90008,JD-16150,730.85,10,0.35,17.55
CA-2014-105648,3/3/2014,3/7/2014,"Standard Class",West,92037,EJ-14155,626.35,3,0.2,-23.49
US-2015-145422,12/3/2015,12/7/2015,"Standard Class",West,94110,PW-19240,359.5,3,0.15,-29.61
CA-2017-136623,7/11/2017,7/16/2017,"Standard Class",West,92105,TS-21430,101.75,11,0.4,14.71
CA-2017-121678,11/16/2017,11/20/2017,"Second Class",East,44035,BM-11650,1.82,1,0.7,-1.4
CA-2016-120824,6/12/2016,6/16/2016,"Second Class",Central,77070,AW-10930,545.09,28,2.3,-268.4
US-2016-135209,12/29/2016,12/31/2016,"Second Class",South,33178,MH-17290,62.75,13,0.4,21.96
CA-2017-148145,3/18/2017,3/23/2017,"Standard Class",West,98115,SW-20275,46.2,4,0,21.25
CA-2015-103870,12/27/2015,12/31/2015,"Standard Class",South,37130,SP-20860,284.44,18,1,14.43
CA-2015-111017,7/31/2015,8/6/2015,"Standard Class",Central,63116,SC-20695,52.59,3,0,15.78
CA-2017-116988,6/27/2017,6/29/2017,"Second Class",West,98105,PW-19030,1433.19,11,0,294.36
US-2014-169390,2/7/2014,2/10/2014,"Second Class",East,10024,CS-12250,64.96,4,0,9.74
CA-2016-168774,9/4/2016,9/9/2016,"Standard Class",Central,55125,RP-19855,535.41,3,0,160.62
CA-2017-161592,4/6/2017,4/10/2017,"Standard Class",South,37421,CS-12175,8.1,5,0.7,-5.94
US-2017-131961,12/8/2017,12/11/2017,"First Class",East,19140,MJ-17740,97.24,6,0.6,-17.35
CA-2016-102498,7/24/2016,7/25/2016,"First Class",South,70506,JG-15160,73.2,5,0,21.23
CA-2015-113222,11/9/2015,11/9/2015,"Same Day",Central,46226,AG-10765,10.74,3,0,5.16
US-2015-144771,10/2/2015,10/4/2015,"First Class",West,97123,CK-12205,64.07,4,0.4,-1.61
CA-2015-162376,11/22/2015,11/25/2015,"Second Class",East,2138,HD-14785,77.06,7,0,33.14
CA-2017-128076,2/2/2017,2/7/2017,"Standard Class",West,92105,BO-11350,481.52,6,0.4,61.69
US-2015-163825,6/16/2015,6/19/2015,"First Class",East,10009,LC-16885,3184.36,5,0.2,1177.39
CA-2016-105662,5/5/2016,5/9/2016,"Standard Class",South,32303,RB-19465,270.73,7,0.4,51.44
CA-2017-152198,9/9/2017,9/10/2017,"First Class",East,43615,JD-16015,28.83,11,1.6,-2.8
CA-2016-114307,7/22/2016,7/26/2016,"Standard Class",East,21044,MF-17665,122.34,16,0,47.35
CA-2016-159891,1/31/2016,2/6/2016,"Standard Class",South,30318,BF-11170,1396.35,9,0,694.41
CA-2016-112578,12/29/2016,1/2/2017,"Standard Class",West,95823,FO-14305,41.99,3,0,11.34
CA-2015-107083,11/21/2015,11/27/2015,"Standard Class",Central,76106,BB-11545,39.61,12,2.6,-82.59
CA-2015-151722,10/5/2015,10/9/2015,"Standard Class",East,43229,IL-15100,288,4,0.2,57.6
CA-2016-151148,9/12/2016,9/13/2016,"Same Day",West,80027,PO-19180,230.09,7,0.4,14.38
CA-2017-115882,9/14/2017,9/17/2017,"First Class",South,27604,DB-13555,1017.14,7,0.4,117.51
CA-2015-132276,2/23/2015,2/28/2015,"Standard Class",East,10024,LC-16960,37.78,8,0.2,10.53
CA-2016-163636,12/5/2016,12/9/2016,"Second Class",Central,60623,MP-18175,3.54,2,0.2,0.31
CA-2016-102813,7/2/2016,7/3/2016,"First Class",Central,77340,EA-14035,569.9,13,0.5,14.52
CA-2017-135377,12/13/2017,12/18/2017,"Standard Class",East,10024,BP-11095,287.98,3,0.2,7.2
CA-2015-165813,3/20/2015,3/22/2015,"Second Class",West,97301,BM-11785,29.3,3,0.2,2.56
CA-2015-133585,3/1/2015,3/4/2015,"First Class",Central,77070,CM-12715,1283.33,8,0.52,-29.89
CA-2016-116911,9/15/2016,9/20/2016,"Standard Class",West,83301,JD-16150,1148.81,7,0.2,266.16
US-2017-129224,3/17/2017,3/23/2017,"Standard Class",South,37918,AS-10630,4.61,2,0.2,1.67
CA-2017-145765,5/28/2017,6/2/2017,"Standard Class",West,85023,CM-11815,483.48,12,0.6,79.43
CA-2017-126914,6/15/2017,6/19/2017,"Standard Class",South,28110,JE-15715,776.08,5,0.4,48.49
CA-2015-169572,9/6/2015,9/12/2015,"Standard Class",South,23223,AG-10525,46.62,9,0,21.45
CA-2017-162075,3/18/2017,3/24/2017,"Standard Class",Central,77041,TT-21220,537.54,7,0.2,47.04
CA-2014-162992,12/19/2014,12/21/2014,"First Class",West,90008,BP-11095,832.14,16,0.4,104.48
CA-2016-106397,7/7/2016,7/13/2016,"Standard Class",West,84057,MJ-17740,58.94,4,0,19.1
US-2016-150140,4/6/2016,4/10/2016,"Standard Class",East,5408,VM-21685,1294.75,5,0,336.64
CA-2014-116666,5/8/2014,5/10/2014,"First Class",East,19134,KT-16480,1799.97,5,0.4,240
CA-2017-148992,11/23/2017,11/27/2017,"Standard Class",Central,60623,CS-12250,10.69,2,0.2,3.74
CA-2016-140935,11/10/2016,11/12/2016,"First Class",Central,73120,AB-10015,563.94,4,0,116.87
CA-2014-157644,12/31/2014,1/1/2015,"First Class",East,10035,AH-10030,53.67,6,0,20.17
CA-2016-113082,9/12/2016,9/16/2016,"Standard Class",East,13501,MC-17590,40.48,2,0,14.57
US-2017-110646,10/26/2017,10/31/2017,"Standard Class",East,19134,JF-15190,166.69,13,1.3,-2.98
CA-2017-120614,5/30/2017,6/4/2017,"Standard Class",West,90004,SM-20950,37.52,4,0,18.01
US-2016-140172,3/8/2016,3/13/2016,"Standard Class",Central,49201,SP-20650,221.04,8,0.1,52.09
CA-2015-127754,7/26/2015,7/31/2015,"Standard Class",West,85301,CK-12760,266.35,3,0.2,13.32
CA-2015-144274,11/23/2015,11/25/2015,"Second Class",East,19805,PW-19240,376.54,14,0,121.4
CA-2015-142930,11/28/2015,12/2/2015,"Standard Class",Central,78745,EB-14170,335.52,4,0.2,117.43
CA-2017-100622,11/3/2017,11/7/2017,"Standard Class",South,32839,DK-13090,1030.74,8,1.3,316.94
CA-2017-117156,3/21/2017,3/23/2017,"Second Class",East,19601,TB-21055,8.86,3,0.2,2.88
